"","Date","month","day","year","hour","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees","kWh"
"329","2016-10-11",10,11,"2016",17,2,1,1,55.9,42.1,60,30.43,10,"ESE","9.2","Scattered Clouds",110,293.265888428337
"330","2016-10-11",10,11,"2016",18,2,1,1,55,41,59,30.43,10,"SE","8.1","Scattered Clouds",130,296.615882911788
"331","2016-10-11",10,11,"2016",19,2,1,0,54,43,66,30.43,10,"SSE","8.1","Partly Cloudy",160,139.409562099297
"332","2016-10-11",10,11,"2016",20,2,1,0,52,42.1,69,30.43,10,"South","5.8","Partly Cloudy",180,153.299961050744
"333","2016-10-11",10,11,"2016",21,2,1,0,52,41,66,30.43,10,"SSW","4.6","Partly Cloudy",200,144.069037331749
"334","2016-10-11",10,11,"2016",22,2,1,0,51.1,39,63,30.42,10,"SSW","4.6","Partly Cloudy",200,144.225062288675
"335","2016-10-11",10,11,"2016",23,2,1,0,52,37.9,59,30.42,10,"SSW","4.6","Partly Cloudy",210,145.55446048488
"336","2016-10-12",10,12,"2016",0,3,1,0,48.9,39,69,30.41,10,"SSW","5.8","Clear",210,135.786498922399
"337","2016-10-12",10,12,"2016",1,3,1,0,48.9,42.1,77,30.41,10,"SW","6.9","Clear",230,139.051427113338
"338","2016-10-12",10,12,"2016",2,3,1,0,48.9,42.1,77,30.4,10,"SSW","4.6","Partly Cloudy",200,147.018550718073
"339","2016-10-12",10,12,"2016",3,3,1,0,48.9,44.1,83,30.39,10,"South","3.5","Partly Cloudy",180,152.222615795091
"340","2016-10-12",10,12,"2016",4,3,1,0,48.9,45,86,30.39,10,"SSW","4.6","Partly Cloudy",200,138.042873745847
"341","2016-10-12",10,12,"2016",5,3,1,0,48.9,44.1,83,30.4,10,"South","5.8","Scattered Clouds",190,156.379410203559
"342","2016-10-12",10,12,"2016",6,3,1,0,48.9,45,86,30.4,10,"South","4.6","Mostly Cloudy",190,139.95015494328
"343","2016-10-12",10,12,"2016",7,3,1,0,51.1,46,83,30.4,10,"South","3.5","Partly Cloudy",170,151.975523737949
"344","2016-10-12",10,12,"2016",8,3,1,0,54,46,75,30.4,10,"South","3.5","Partly Cloudy",180,161.353433763324
"345","2016-10-12",10,12,"2016",9,3,1,0,55.9,46.9,72,30.4,10,"South","4.6","Partly Cloudy",180,166.079309118822
"346","2016-10-12",10,12,"2016",10,3,1,1,59,48,67,30.39,10,"SSE","6.9","Partly Cloudy",150,280.020393570824
"347","2016-10-12",10,12,"2016",11,3,1,1,60.1,48,64,30.37,10,"ESE","5.8","Partly Cloudy",120,299.427017526881
"348","2016-10-12",10,12,"2016",12,3,1,1,61,50,67,30.34,10,"East","11.5","Partly Cloudy",100,302.283092408063
"349","2016-10-12",10,12,"2016",13,3,1,1,62.1,48,60,30.32,10,"East","12.7","Scattered Clouds",90,311.272525319927
"350","2016-10-12",10,12,"2016",14,3,1,1,62.1,48,60,30.31,10,"East","12.7","Mostly Cloudy",90,297.728041538069
"351","2016-10-12",10,12,"2016",15,3,1,1,61,51.1,70,30.29,10,"East","12.7","Mostly Cloudy",100,290.831356182845
"352","2016-10-12",10,12,"2016",16,3,1,1,62.1,53.1,72,30.27,10,"ESE","12.7","Scattered Clouds",110,300.021556358686
"353","2016-10-12",10,12,"2016",17,3,1,1,60.1,53.1,78,30.25,10,"SE","10.4","Mostly Cloudy",130,282.443254900774
"354","2016-10-12",10,12,"2016",18,3,1,1,59,51.1,75,30.26,10,"SE","10.4","Scattered Clouds",140,296.096338392568
"355","2016-10-12",10,12,"2016",19,3,1,0,57,51.1,81,30.25,10,"SSE","10.4","Partly Cloudy",160,135.493540420784
"356","2016-10-12",10,12,"2016",20,3,1,0,55.9,48,75,30.27,10,"South","9.2","Partly Cloudy",180,157.733782867433
"357","2016-10-12",10,12,"2016",21,3,1,0,54,50,86,30.26,10,"South","9.2","Partly Cloudy",180,146.224907972404
"358","2016-10-12",10,12,"2016",22,3,1,0,53.1,51.1,93,30.25,10,"South","5.8","Partly Cloudy",180,137.175390314557
"359","2016-10-12",10,12,"2016",23,3,1,0,53.1,51.1,93,30.23,10,"South","6.9","Partly Cloudy",190,136.604346732779
"360","2016-10-13",10,13,"2016",0,4,1,0,52,51.1,97,30.21,10,"South","6.9","Partly Cloudy",180,147.436607680957
"361","2016-10-13",10,13,"2016",1,4,1,0,52,51.1,97,30.18,10,"South","6.9","Partly Cloudy",190,146.865564099179
"362","2016-10-13",10,13,"2016",2,4,1,0,52,51.1,97,30.16,10,"South","5.8","Scattered Clouds",180,151.593402089425
"363","2016-10-13",10,13,"2016",3,4,1,0,54,52,93,30.15,10,"Calm","Calm","Overcast",0,133.364577798731
"364","2016-10-13",10,13,"2016",4,4,1,0,55,53.1,93,30.14,10,"Calm","Calm","Overcast",0,134.689427989276
"365","2016-10-13",10,13,"2016",5,4,1,0,55,53.1,93,30.13,10,"ESE","4.6","Overcast",120,141.031012790231
"366","2016-10-13",10,13,"2016",6,4,1,0,55,53.1,93,30.13,10,"South","3.5","Overcast",170,143.676985430484
"367","2016-10-13",10,13,"2016",7,4,1,0,55.9,54,93,30.12,10,"South","4.6","Overcast",170,144.44292016183
"368","2016-10-13",10,13,"2016",7,4,1,0,55.9,54,93,30.12,10,"South","6.9","Mostly Cloudy",170,146.22540326848
"369","2016-10-13",10,13,"2016",8,4,1,0,57.9,55,90,30.11,10,"South","5.8","Scattered Clouds",170,164.073271969961
"370","2016-10-13",10,13,"2016",9,4,1,0,63,57.9,84,30.09,10,"South","8.1","Mostly Cloudy",180,162.233092332797
"371","2016-10-13",10,13,"2016",10,4,1,1,64.9,57.9,78,30.06,10,"SW","8.1","Mostly Cloudy",220,294.42336361612
"372","2016-10-13",10,13,"2016",11,4,1,1,64.9,57,75,30.06,10,"SW","10.4","Mostly Cloudy",230,296.737091512762
"373","2016-10-13",10,13,"2016",11,4,1,1,68,55.9,65,30.04,10,"SSW","13.8","Mostly Cloudy",210,297.377636682163
"374","2016-10-13",10,13,"2016",12,4,1,1,69.1,55,61,30.01,10,"SSW","16.1","Mostly Cloudy",210,299.004141170173
"375","2016-10-13",10,13,"2016",13,4,1,1,71.1,55,57,29.98,10,"SSW","12.7","Mostly Cloudy",200,301.967623971308
"376","2016-10-13",10,13,"2016",14,4,1,1,71.1,53.1,53,29.96,10,"SW","13.8","Mostly Cloudy",220,311.026565689784
"377","2016-10-13",10,13,"2016",15,4,1,1,70,52,53,29.96,10,"SW","12.7","Mostly Cloudy",230,308.821437503076
"378","2016-10-13",10,13,"2016",16,4,1,1,69.1,51.1,53,29.96,10,"WSW","12.7","Mostly Cloudy",240,295.673510161865
"379","2016-10-13",10,13,"2016",17,4,1,1,68,52,56,29.97,10,"WSW","12.7","Light Rain",240,300.338468330455
"380","2016-10-13",10,13,"2016",18,4,1,1,64.9,55.9,73,29.99,10,"West","11.5","Light Rain",270,277.974502319214
"381","2016-10-13",10,13,"2016",19,4,1,0,64,55.9,75,30.01,10,"WNW","11.5","Overcast",290,151.698023034428
"382","2016-10-13",10,13,"2016",20,4,1,0,63,55,75,30.03,10,"West","10.4","Partly Cloudy",280,149.51446797532
"383","2016-10-13",10,13,"2016",21,4,1,0,61,53.1,75,30.05,10,"WNW","11.5","Partly Cloudy",290,156.377107855087
"384","2016-10-13",10,13,"2016",22,4,1,0,60.1,52,75,30.07,10,"WNW","12.7","Partly Cloudy",290,153.648361333592
"385","2016-10-13",10,13,"2016",23,4,1,0,57.9,50,75,30.09,10,"NW","13.8","Partly Cloudy",310,147.97310201226
"386","2016-10-14",10,14,"2016",0,5,1,0,55,45,69,30.11,10,"NNW","16.1","Clear",340,154.258862582096
"387","2016-10-14",10,14,"2016",1,5,1,0,52,39,61,30.14,10,"NW","20.7","Clear",320,147.935172030873
"388","2016-10-14",10,14,"2016",2,5,1,0,50,37,61,30.14,10,"NW","16.1","Clear",320,144.39306553104
"389","2016-10-14",10,14,"2016",3,5,1,0,48.9,37,64,30.17,10,"NNW","15","Clear",330,146.650493147546
"390","2016-10-14",10,14,"2016",4,5,1,0,48,36,63,30.19,10,"NNW","13.8","Clear",330,146.524786372042
"391","2016-10-14",10,14,"2016",5,5,1,0,46.9,34,61,30.22,10,"NW","15","Clear",320,138.485149576017
"392","2016-10-14",10,14,"2016",6,5,1,0,46,33.1,61,30.25,10,"NNW","10.4","Partly Cloudy",330,160.298057044771
"393","2016-10-14",10,14,"2016",7,5,1,0,46.9,33.1,59,30.29,10,"NNW","13.8","Partly Cloudy",330,161.756085821842
"394","2016-10-14",10,14,"2016",8,5,1,0,48,33.1,56,30.3,10,"NNW","11.5","Partly Cloudy",330,164.883173696822
"395","2016-10-14",10,14,"2016",9,5,1,0,50,33.1,52,30.32,10,"North","12.7","Partly Cloudy",350,170.839330867033
"396","2016-10-14",10,14,"2016",10,5,1,1,52,33.1,49,30.33,10,"North","9.2","Partly Cloudy",360,298.257528151822
"397","2016-10-14",10,14,"2016",11,5,1,1,55,34,45,30.33,10,"North","9.2","Partly Cloudy",360,302.296180098688
"398","2016-10-14",10,14,"2016",12,5,1,1,55.9,33.1,42,30.31,10,"NW","6.9","Partly Cloudy",320,292.734348464671
"399","2016-10-14",10,14,"2016",13,5,1,1,57.9,33.1,39,30.3,10,"WNW","8.1","Partly Cloudy",300,296.161924989397
"400","2016-10-14",10,14,"2016",14,5,1,1,59,32,36,30.3,10,"North","6.9","Partly Cloudy",360,301.637533285952
"401","2016-10-14",10,14,"2016",15,5,1,1,59,30.9,35,30.3,10,"NW","8.1","Partly Cloudy",320,289.225904666494
"402","2016-10-14",10,14,"2016",16,5,1,1,55,39.9,57,30.31,10,"East","9.2","Clear",80,286.171457013451
"403","2016-10-14",10,14,"2016",17,5,1,1,53.1,39,59,30.32,10,"ENE","5.8","Partly Cloudy",70,310.80453067
"404","2016-10-14",10,14,"2016",18,5,1,1,52,39.9,63,30.34,10,"ENE","3.5","Partly Cloudy",60,308.035939018433
"405","2016-10-14",10,14,"2016",19,5,1,0,52,41,66,30.35,10,"North","5.8","Clear",10,144.419523685429
"406","2016-10-14",10,14,"2016",20,5,1,0,53.1,37,55,30.37,10,"North","5.8","Clear",360,148.673538490126
"407","2016-10-14",10,14,"2016",21,5,1,0,52,34,50,30.39,10,"NNE","6.9","Clear",20,150.157180083335
"408","2016-10-14",10,14,"2016",22,5,1,0,48.9,33.1,54,30.39,10,"North","4.6","Clear",350,144.715983571239
"409","2016-10-14",10,14,"2016",23,5,1,0,48,30.9,52,30.39,10,"NNW","9.2","Clear",330,138.865932099802
